STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT06,WT05,WT04,WT03
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940610,-9999,-9999,0.00,-9999,-9999,70,52,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940611,-9999,-9999,0.01,-9999,-9999,70,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940612,-9999,-9999,0.10,-9999,-9999,63,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940613,-9999,-9999,0.10,-9999,-9999,61,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940614,-9999,-9999,0.22,-9999,-9999,62,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940615,-9999,-9999,0.02,-9999,-9999,66,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940616,-9999,-9999,0.00,-9999,-9999,67,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940617,-9999,-9999,0.00,-9999,-9999,69,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940618,-9999,-9999,0.49,-9999,-9999,61,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940619,-9999,-9999,0.00,-9999,-9999,66,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940620,-9999,-9999,0.00,-9999,-9999,72,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940621,-9999,-9999,0.00,-9999,-9999,72,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940622,-9999,-9999,0.00,-9999,-9999,73,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940623,-9999,-9999,0.06,-9999,-9999,62,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940624,-9999,-9999,0.01,-9999,-9999,66,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940625,-9999,-9999,0.00,-9999,-9999,72,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940626,-9999,-9999,0.01,-9999,-9999,68,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940627,-9999,-9999,0.00,-9999,-9999,74,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940628,-9999,-9999,0.00,-9999,-9999,76,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940629,-9999,-9999,0.00,-9999,-9999,66,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940630,-9999,-9999,0.00,-9999,-9999,67,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940701,-9999,-9999,0.56,-9999,-9999,61,53,57,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940702,-9999,-9999,0.03,-9999,-9999,64,51,57,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940703,-9999,-9999,0.00,-9999,-9999,64,52,58,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940704,-9999,-9999,0.02,-9999,-9999,64,51,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940705,-9999,-9999,0.00,-9999,-9999,72,53,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940706,-9999,-9999,0.00,-9999,-9999,74,54,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940707,-9999,-9999,0.00,-9999,-9999,73,51,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940708,-9999,-9999,0.00,-9999,-9999,74,51,61,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940709,-9999,-9999,0.00,-9999,-9999,75,44,61,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940710,-9999,-9999,0.00,-9999,-9999,77,46,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940711,-9999,-9999,0.00,-9999,-9999,80,46,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940712,-9999,-9999,0.00,-9999,-9999,79,45,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940713,-9999,-9999,0.00,-9999,-9999,78,50,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940714,-9999,-9999,0.00,-9999,-9999,74,54,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940715,-9999,-9999,0.00,-9999,-9999,77,48,61,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940716,-9999,-9999,0.00,-9999,-9999,79,51,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940717,-9999,-9999,0.02,-9999,-9999,70,54,60,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940718,-9999,-9999,0.01,-9999,-9999,76,55,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940719,-9999,-9999,0.00,-9999,-9999,80,52,68,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940720,-9999,-9999,0.00,-9999,-9999,94,55,74,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940721,-9999,-9999,0.00,-9999,-9999,86,59,71,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940722,-9999,-9999,0.00,-9999,-9999,89,54,71,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940723,-9999,-9999,0.00,-9999,-9999,83,59,70,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940724,-9999,-9999,0.00,-9999,-9999,82,54,66,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940725,-9999,-9999,0.00,-9999,-9999,74,55,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940726,-9999,-9999,0.00,-9999,-9999,77,51,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940727,-9999,-9999,0.00,-9999,-9999,83,49,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940728,-9999,-9999,0.00,-9999,-9999,71,53,60,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940729,-9999,-9999,0.00,-9999,-9999,73,55,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940730,-9999,-9999,0.00,-9999,-9999,73,54,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940731,-9999,-9999,0.00,-9999,-9999,77,49,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940801,-9999,-9999,0.00,-9999,-9999,81,49,66,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940802,-9999,-9999,0.00,-9999,-9999,81,55,67,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940803,-9999,-9999,0.00,-9999,-9999,77,57,66,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940804,-9999,-9999,0.00,-9999,-9999,77,54,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940805,-9999,-9999,0.00,-9999,-9999,74,55,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940806,-9999,-9999,0.00,-9999,-9999,75,53,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940807,-9999,-9999,0.02,-9999,-9999,70,47,59,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940808,-9999,-9999,0.05,-9999,-9999,74,56,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940809,-9999,-9999,0.00,-9999,-9999,75,57,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940810,-9999,-9999,0.00,-9999,-9999,77,51,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940811,-9999,-9999,0.00,-9999,-9999,81,52,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940812,-9999,-9999,0.00,-9999,-9999,73,53,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940813,-9999,-9999,0.00,-9999,-9999,77,51,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940814,-9999,-9999,0.00,-9999,-9999,75,55,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940815,-9999,-9999,0.00,-9999,-9999,75,54,65,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940816,-9999,-9999,0.00,-9999,-9999,75,52,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940817,-9999,-9999,0.00,-9999,-9999,75,53,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940818,-9999,-9999,0.00,-9999,-9999,78,51,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940819,-9999,-9999,0.00,-9999,-9999,77,55,66,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940820,-9999,-9999,0.00,-9999,-9999,75,57,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940821,-9999,-9999,0.04,-9999,-9999,72,56,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940822,-9999,-9999,0.02,-9999,-9999,66,56,61,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940823,-9999,-9999,0.00,-9999,-9999,73,53,61,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940824,-9999,-9999,0.00,-9999,-9999,73,47,60,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940825,-9999,-9999,0.00,-9999,-9999,70,45,58,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940826,-9999,-9999,0.00,-9999,-9999,77,47,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940827,-9999,-9999,0.00,-9999,-9999,82,49,66,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940828,-9999,-9999,0.33,-9999,-9999,74,54,64,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940829,-9999,-9999,0.01,-9999,-9999,73,54,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940830,-9999,-9999,0.00,-9999,-9999,76,48,62,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940831,-9999,-9999,0.00,-9999,-9999,73,48,61,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940901,-9999,-9999,0.00,-9999,-9999,68,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940902,-9999,-9999,0.25,-9999,-9999,71,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940903,-9999,-9999,0.33,-9999,-9999,65,55,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940904,-9999,-9999,0.00,-9999,-9999,68,52,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940905,-9999,-9999,0.00,-9999,-9999,74,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940906,-9999,-9999,0.00,-9999,-9999,73,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940907,-9999,-9999,0.00,-9999,-9999,76,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940908,-9999,-9999,0.23,-9999,-9999,67,56,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940909,-9999,-9999,0.00,-9999,-9999,67,56,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940910,-9999,-9999,0.05,-9999,-9999,67,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940911,-9999,-9999,0.00,-9999,-9999,66,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940912,-9999,-9999,0.00,-9999,-9999,69,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940913,-9999,-9999,0.04,-9999,-9999,68,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940914,-9999,-9999,0.30,-9999,-9999,68,58,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940915,-9999,-9999,0.00,-9999,-9999,73,56,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940916,-9999,-9999,0.01,-9999,-9999,72,56,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940917,-9999,-9999,0.00,-9999,-9999,75,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940918,-9999,-9999,0.00,-9999,-9999,72,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940919,-9999,-9999,0.00,-9999,-9999,74,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940920,-9999,-9999,0.01,-9999,-9999,72,52,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940921,-9999,-9999,0.00,-9999,-9999,77,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940922,-9999,-9999,0.00,-9999,-9999,78,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940923,-9999,-9999,0.00,-9999,-9999,78,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940924,-9999,-9999,0.00,-9999,-9999,77,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940925,-9999,-9999,0.00,-9999,-9999,68,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940926,-9999,-9999,0.01,-9999,-9999,68,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940927,-9999,-9999,0.00,-9999,-9999,73,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940928,-9999,-9999,0.00,-9999,-9999,74,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940929,-9999,-9999,0.00,-9999,-9999,66,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19940930,-9999,-9999,0.00,-9999,-9999,70,60,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941001,-9999,-9999,0.29,-9999,-9999,65,45,57,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941002,-9999,-9999,0.00,-9999,-9999,66,38,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941003,-9999,-9999,0.00,-9999,-9999,67,38,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941004,-9999,-9999,0.00,-9999,-9999,70,37,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941005,-9999,-9999,0.00,-9999,-9999,60,35,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941006,-9999,-9999,0.00,-9999,-9999,61,37,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941007,-9999,-9999,0.00,-9999,-9999,61,38,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941008,-9999,-9999,0.01,-9999,-9999,67,37,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941009,-9999,-9999,0.00,-9999,-9999,62,44,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941010,-9999,-9999,0.04,-9999,-9999,54,49,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941011,-9999,-9999,0.03,-9999,-9999,58,41,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941012,-9999,-9999,0.00,-9999,-9999,59,33,45,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941013,-9999,-9999,0.38,-9999,-9999,56,35,47,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941014,-9999,-9999,0.35,-9999,-9999,55,46,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941015,-9999,-9999,0.00,-9999,-9999,57,42,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941016,-9999,-9999,0.00,-9999,-9999,59,35,46,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941017,-9999,-9999,0.04,-9999,-9999,55,39,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941018,-9999,-9999,0.00,-9999,-9999,56,46,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941019,-9999,-9999,0.04,-9999,-9999,55,49,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941020,-9999,-9999,0.29,-9999,-9999,57,49,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941021,-9999,-9999,0.00,-9999,-9999,57,41,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941022,-9999,-9999,0.00,-9999,-9999,54,40,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941023,-9999,-9999,0.00,-9999,-9999,62,40,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941024,-9999,-9999,0.00,-9999,-9999,66,37,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941025,-9999,-9999,0.08,-9999,-9999,64,45,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941026,-9999,-9999,0.83,-9999,-9999,59,47,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941027,-9999,-9999,0.27,-9999,-9999,54,45,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941028,-9999,-9999,0.45,-9999,-9999,54,39,47,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941029,-9999,-9999,0.08,-9999,-9999,54,35,46,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941030,-9999,-9999,0.16,-9999,-9999,53,42,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941031,-9999,-9999,0.56,-9999,-9999,55,44,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941101,-9999,-9999,0.32,-9999,-9999,47,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941102,-9999,-9999,0.06,-9999,-9999,48,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941103,-9999,-9999,0.13,-9999,-9999,45,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941104,-9999,-9999,0.25,-9999,-9999,49,36,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941105,-9999,-9999,0.00,-9999,-9999,51,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941106,-9999,-9999,0.19,-9999,-9999,46,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941107,-9999,-9999,0.00,-9999,-9999,50,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941108,-9999,-9999,0.00,-9999,-9999,53,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941109,-9999,-9999,0.09,-9999,-9999,51,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941110,-9999,-9999,0.01,-9999,-9999,51,36,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941111,-9999,-9999,0.03,-9999,-9999,48,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941112,-9999,-9999,0.06,-9999,-9999,47,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941113,-9999,-9999,0.14,-9999,-9999,49,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941114,-9999,-9999,0.00,-9999,-9999,51,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941115,-9999,-9999,0.36,-9999,-9999,45,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941116,-9999,-9999,0.29,-9999,-9999,42,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941117,-9999,-9999,0.00,-9999,-9999,44,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941118,-9999,-9999,0.00,-9999,-9999,40,27,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941119,-9999,-9999,0.87,-9999,-9999,47,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941120,-9999,-9999,0.00,-9999,-9999,46,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941121,-9999,-9999,0.00,-9999,-9999,44,27,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941122,-9999,-9999,0.01,-9999,-9999,49,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941123,-9999,-9999,0.16,-9999,-9999,44,36,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941124,-9999,-9999,0.01,-9999,-9999,49,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941125,-9999,-9999,0.83,-9999,-9999,49,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941126,-9999,-9999,0.01,-9999,-9999,43,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941127,-9999,-9999,0.15,-9999,-9999,48,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941128,-9999,-9999,0.05,-9999,-9999,44,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941129,-9999,-9999,0.79,-9999,-9999,55,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941130,-9999,-9999,1.06,-9999,-9999,54,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941201,-9999,-9999,0.32,-9999,-9999,45,38,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941202,-9999,-9999,0.13,-9999,-9999,41,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941203,-9999,-9999,0.00,-9999,-9999,34,24,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941204,-9999,-9999,0.00,-9999,-9999,34,21,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941205,-9999,-9999,0.00,-9999,-9999,39,23,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19941206,-9999,-9999,0.00,-9999,-9999,41,32,-9999,-9999,-9999,-9999,-9999
